product_name,product_price,Rate,Review,Sentiment
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nyc,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very good milton brand,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very good product and value for money nice big billion days offer this product is 100 genuine as shows on flipkart no changes i am very happy thank you flipkart,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,better than expected,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good one,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,wow amazing,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,3,nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,2,after 3 month proper not working,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,48 hrs hot storage superb item,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,cant even keep the water hot for 5 hours,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,very good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,flipkart provide us original productthank you flipkart,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,velu for money,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,3,package quantity is very rough like old product thats why i gave 3 star it contain extremely hot or cold water for 12 hrs,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super one,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice but let delivery,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,quality is good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,dont buy this product,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,spr,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,does its job,neutral
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,thank you filipkart,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,best quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice product i m happy,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome flask thanks flipkart and seller,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,very good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,best quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,2,not as good as the description says although i have tested only with warm water but it only stays the same temperature for only 45 hours where the description says 24 hour other brands like cello have the same product for way less price than this i would suggest to buy those instead of spending this much on a similar product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,just amazing product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice choice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,best,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,really its awesome product and its best price,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,3,really bad product,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,loved product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,to good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,worth the money can surely order this,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,ok it is workable,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,best one,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,very nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice milton,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,this product is very nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super se v upper,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,milton allwys quality super,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,most useful for all,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,24to24 hit and cold,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice bottle,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,excellent,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,this product is very good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,3,nice,neutral
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,superb product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,2,average,neutral
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good product thanks flipkart,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,i checked it that water hot more than 40 hours it is good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,excellent,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,3,little bit demage,neutral
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good products,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,best choice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,its very useful for everyone during travel,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,really like it,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,very good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice dealiy use product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,thank you flipkart,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,beautiful,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,awesome flaskalmost get 24 hours of hot water,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,must buy without any hesitation,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,super,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,worth it,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,poor quality,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good one,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,1,poor quality,negative
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nyc product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,osm,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,excellent product i loved itsame features as it is mentioned in the product description,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,very good producti am so happy,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,such a good product quality maintained,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,heat is fine for 56 hours,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,good quality,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,5,nice product,positive
MILTON Thermosteel Flip Lid 500 ml FlaskPack of 1 Silver Steel,648,4,great,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,good product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,good product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,thank you flipkart to make our shopping easy by return refund replacement processes without any worry but this chair is very useful and strong my child and me also very happy to this flipkart product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,nice product n quality but very small chair for my 5 year old son,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good quality,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,value for the money suprb,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,super productsame as in the picturethick plastic so comfortable,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,good for kids,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,nice,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,quality of the product is very good must buy product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,3,its good,neutral
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very good chair my little son is very happy,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good chair,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,awesome,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good and sturdy happy for the product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,excellent quality,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,excellent quality,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,good,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,comfortable my son is happy with it,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,i love this chair for my baby girlgo for it,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,1,material is poorit is just crack in one week,negative
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very good quality best chair for this price,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very nice,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,its nice my son loved it,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very good quality thank u flipkart,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,1,worst,negative
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,3,average product,neutral
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,excellent quality chair,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,2,this is chair small size it is price to much but quality good,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very good quality plastic chair,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,excellent product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,simply awesome,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,nice products,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,nice good quality,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very good,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very nice strong comfortable love it,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very nice product,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,good,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very great product loved it,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,quality is too good,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,good build quality,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,very nice just go for it,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,5,super,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,4,good quality,positive
Nilkamal Plastic ChairFinish Color  PINK Preassembled,513,3,good quality but the leg column needs to be filled,positive
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,5,very nice quality,positive
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,2,the table is low hight,negative
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,3,good,positive
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,5,very good product we like it thank you,positive
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,1,quality is not good edges r very sharp my baby got deep cut with the edges please concentrate on the quality more specifically delicacy of the product,negative
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,1,i am not happy,negative
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,1,how chip products i dont like this,negative
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,4,good bt very small size loved it,positive
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,4,must buy,positive
NEELAM KAVA002 Metal Desk ChairFinish Color  RED Preassembled,629,1,worst products the quality is poor and the size is too small,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,nyc but small,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,thanku,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,price to high,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bad quality,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,good quality,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good productmy baby was so happy,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,quality not good material is low quality,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,super,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,my daughter really liked it,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very small,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,dont buy this product waste of money very very poor quality after one time use the clamps will come out,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,damage piece,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,bad quality and didnt hope this type of order,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,very bad product,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,nice product my baby like this,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,small but okey for 3yrs child,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,wast,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,very nice productit is very much use full to my daughter worth it,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,very good product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,not bad but table is not a strong,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,bad proud,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,voor poor quality,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,worst product,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bad coltey,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,good prod5,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,very nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good one nice product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,osam table for kids,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bad qulity,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bad product very chip kind of quality used,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very worst,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,ok,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,best,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,gud,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good productcustomer liked it,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,bad,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,small,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,very good product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,awesome my kid loved it,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,fitting ver bad holders break down,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,im happy,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,product nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bed,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,not worth for money very bad,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,smaller size to study,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very poor quality juz broken within 2 days waste of money,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,not good,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,superb product good for kids,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,poor quality,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,loved it,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,this product is not good the material was used is very poor,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice study table,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,nice product but small in size,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,bad quality nd small size,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,not durablemy kid has broken it in a month,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,bad prouduct,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good quality,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nyc,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bad productwaste of mony,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,very very good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,worst product,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,waste of money cheap material,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,its okay,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,2,bad quality sticker pasted around plywood,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,my child is very satisfied this product thankyou soaring wood table,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,fantastic,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,1,very bad,negative
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,it is very good i like this product and my son also,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice one,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,very nice,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,3,product quality its cheap,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,ok,neutral
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,protect is good,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,good product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,super,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,4,best,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,nice product,positive
Soaring Engineered Wood Study TableFinish Color  green DIYDoItYourself,357,5,thank u flipkartmy son is very happy,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,this is too good my son like this very much,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,bed creaks upper side,negative
